Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
11,17,14,149,235,17.1,3.6,0.2,366.944,23.855,62.718,59.955
11,17,15,18,143,16.7,3.3,0.2,152.547,19.644,25.851,24.479
11,17,16,0,39,15.7,2.3,0.2,36.286,16.533,5.86,5.242
11,17,17,0,17,13.5,1.2,0.2,15.811,13.92,1.863,1.395
11,17,18,0,0,11.6,1.1,0.2,0,11.6,0,0
11,17,19,0,0,11,1.1,0.2,0,11,0,0
11,17,20,0,0,10.7,1,0.2,0,10.7,0,0
11,17,21,0,0,10.4,1,0.2,0,10.4,0,0
11,17,22,0,0,10.2,1,0.2,0,10.2,0,0
11,17,23,0,0,9.9,1.1,0.2,0,9.9,0,0
11,18,0,0,0,9.4,1.1,0.2,0,9.4,0,0
11,18,1,0,0,8.9,1.2,0.2,0,8.9,0,0
11,18,2,0,0,8.6,1.2,0.2,0,8.6,0,0
11,18,3,0,0,8.3,1.2,0.2,0,8.3,0,0
11,18,4,0,0,8.2,1.2,0.2,0,8.2,0,0
11,18,5,0,0,8,1.1,0.2,0,8,0,0
11,18,6,0,0,7.9,1.1,0.2,0,7.9,0,0
11,18,7,0,0,7.8,1.1,0.2,0,7.8,0,0
11,18,8,0,4,8.4,1.1,0.2,3.709,8.501,0.418,0.005
11,18,9,183,86,10.6,1.3,0.2,178.989,15.676,30.833,29.273
11,18,10,380,136,12.8,1.8,0.2,388.455,22.705,67.754,64.802
11,18,11,43,264,15.1,1.3,0.2,319.846,24.169,54.154,51.714
11,18,12,216,283,17,1,0.2,482.713,31.74,80.239,76.815
11,18,13,136,283,17.8,1.1,0.2,412.171,30.067,68.609,65.624
11,18,14,131,266,18,1.2,0.2,384.523,29.178,64.368,61.544
11,18,15,7,137,17.8,1.1,0.2,139.596,21.959,23.338,22.06
11,18,16,84,145,16.9,0.8,0.2,205.13,23.497,34.452,32.755
11,18,17,0,27,15.2,0.8,0.2,27.383,16.004,3.279,2.758
11,18,18,0,0,14,0.9,0.2,0,14,0,0
11,18,19,0,0,13.2,1,0.2,0,13.2,0,0
11,18,20,0,0,12.3,1,0.2,0,12.3,0,0
11,18,21,0,0,11.4,1,0.2,0,11.4,0,0
11,18,22,0,0,10.5,1.1,0.2,0,10.5,0,0
11,18,23,0,0,9.4,1.2,0.2,0,9.4,0,0
11,19,0,0,0,8.2,1.3,0.2,0,8.2,0,0
11,19,1,0,0,7.2,1.2,0.2,0,7.2,0,0
11,19,2,0,0,6.5,1.2,0.2,0,6.5,0,0
11,19,3,0,0,6.1,1.3,0.2,0,6.1,0,0
11,19,4,0,0,5.8,1.3,0.2,0,5.8,0,0
11,19,5,0,0,5.7,1.3,0.2,0,5.7,0,0
11,19,6,0,0,5.6,1.2,0.2,0,5.6,0,0
11,19,7,0,0,5.6,1.2,0.2,0,5.6,0,0
11,19,8,5,8,6.3,1.2,0.2,8.281,6.518,0.963,0.529
11,19,9,314,71,8.7,1.3,0.2,223.103,15.024,38.712,36.854
11,19,10,522,104,11,1.2,0.2,434.98,23.71,76.005,72.741
11,19,11,625,123,13.7,1.4,0.2,595.347,30.27,101.239,97.023
11,19,12,664,135,16.2,2.2,0.2,677.727,32.113,114.076,109.377
11,19,13,757,111,17.8,2.7,0.2,722.007,33.255,121.154,116.188
11,19,14,726,107,18.3,2.7,0.2,648.966,32.205,109.715,105.181
11,19,15,662,96,18.1,2.6,0.2,512.115,29.287,87.912,84.2
11,19,16,490,82,16.8,2,0.2,310.392,24.351,52.402,50.029
11,19,17,195,41,14.1,1.1,0.2,94.787,16.581,10.88,10.073
11,19,18,0,0,12.3,1.2,0.2,0,12.3,0,0
11,19,19,0,0,11.6,1.2,0.2,0,11.6,0,0
11,19,20,0,0,10.8,1.2,0.2,0,10.8,0,0
11,19,21,0,0,10,1.2,0.2,0,10,0,0
11,19,22,0,0,9.3,1.2,0.2,0,9.3,0,0
11,19,23,0,0,8.8,1.1,0.2,0,8.8,0,0
11,20,0,0,0,8.6,1.1,0.2,0,8.6,0,0
11,20,1,0,0,8.7,0.9,0.2,0,8.7,0,0
11,20,2,0,0,8.8,0.7,0.2,0,8.8,0,0
11,20,3,0,0,8.8,0.6,0.2,0,8.8,0,0
11,20,4,0,0,8.2,0.7,0.2,0,8.2,0,0
11,20,5,0,0,7.4,0.8,0.2,0,7.4,0,0
11,20,6,0,0,6.8,0.8,0.2,0,6.8,0,0
11,20,7,0,0,6.5,0.7,0.2,0,6.5,0,0
11,20,8,0,0,7,0.6,0.2,0,0,0,0
11,20,9,0,15,8.6,0.6,0.2,13.928,9.073,2.226,1.745
11,20,10,573,95,11,1,0.2,456.918,25.032,79.573,76.174
11,20,11,169,228,14.1,2.3,0.2,372.608,22.665,64.102,61.287
11,20,12,730,117,15.9,2.9,0.2,706.293,30.501,119.78,114.865
11,20,13,850,84,16.8,3.3,0.2,756.589,31.445,128.045,122.818
11,20,14,834,80,17.1,3.5,0.2,689.367,30.042,117.749,112.912
11,20,15,771,73,16.8,3.5,0.2,546.548,27.077,94.87,90.895
11,20,16,660,58,15.6,2.7,0.2,357.052,23.205,60.658,57.973
11,20,17,377,32,12.9,1.3,0.2,122.086,15.876,13.488,12.582
11,20,18,0,0,10.9,1.2,0.2,0,10.9,0,0
11,20,19,0,0,10.7,1.1,0.2,0,10.7,0,0
11,20,20,0,0,10.4,1.1,0.2,0,10.4,0,0
11,20,21,0,0,9.5,1.1,0.2,0,9.5,0,0
11,20,22,0,0,8.5,1.2,0.2,0,8.5,0,0
11,20,23,0,0,7.7,1.2,0.2,0,7.7,0,0
11,21,0,0,0,7.1,1.2,0.2,0,7.1,0,0
11,21,1,0,0,6.7,1.2,0.2,0,6.7,0,0
11,21,2,0,0,6.2,1.1,0.2,0,6.2,0,0
11,21,3,0,0,5.8,1.1,0.2,0,5.8,0,0
11,21,4,0,0,5.5,1.1,0.2,0,5.5,0,0
11,21,5,0,0,5.2,1.1,0.2,0,5.2,0,0
11,21,6,0,0,5,1.1,0.2,0,5,0,0
11,21,7,0,0,5.4,1.1,0.2,0,5.4,0,0
11,21,8,0,0,6.2,1.4,0.2,0,0,0,0
11,21,9,0,22,7.5,2.2,0.2,20.44,7.978,3.338,2.814
11,21,10,8,105,9.2,2.6,0.2,105.977,11.503,18.31,17.222
11,21,11,130,217,11.9,3.5,0.2,332.041,18.109,57.925,55.343
11,21,12,124,240,14.2,4.6,0.2,360.514,19.951,62.303,59.556
11,21,13,185,251,15.5,5,0.2,420.061,21.867,72.42,69.292
11,21,14,110,228,16.1,5.2,0.2,322.821,20.874,55.631,53.135
11,21,15,16,136,16,5.1,0.2,144.289,18.161,24.561,23.237
11,21,16,0,29,14.9,4.5,0.2,26.96,15.336,4.314,3.754
11,21,17,0,11,12.9,3.1,0.2,10.218,13.086,1.184,0.742
11,21,18,0,0,11.4,2.6,0.2,0,11.4,0,0
11,21,19,0,0,11.1,2.8,0.2,0,11.1,0,0
11,21,20,0,0,10.7,2.8,0.2,0,10.7,0,0
11,21,21,0,0,10.4,2.5,0.2,0,10.4,0,0
11,21,22,0,0,10.2,2.2,0.2,0,10.2,0,0
11,21,23,0,0,9.8,1.9,0.2,0,9.8,0,0
11,22,0,0,0,9.7,1.9,0.2,0,9.7,0,0
11,22,1,0,0,9.5,1.8,0.2,0,9.5,0,0
11,22,2,0,0,9,1.5,0.2,0,9,0,0
11,22,3,0,0,7.7,1.3,0.2,0,7.7,0,0
11,22,4,0,0,5.8,1.4,0.2,0,5.8,0,0
11,22,5,0,0,4.4,1.4,0.2,0,4.4,0,0
11,22,6,0,0,3.4,1.4,0.2,0,3.4,0,0
11,22,7,0,0,2.7,1.5,0.2,0,2.7,0,0
11,22,8,0,0,3.2,1.6,0.2,0,0,0,0
11,22,9,665,40,6.3,2.1,0.2,332.131,14.207,58.019,55.434
11,22,10,819,55,8.9,2.9,0.2,548.492,20.277,97.818,93.732
11,22,11,893,64,10.9,3.4,0.2,701.459,24.282,122.642,117.619
11,22,12,917,69,12.7,3.7,0.2,779.387,26.883,134.383,128.918
11,22,13,925,67,14,3.8,0.2,783.79,28.052,134.548,129.077
11,22,14,904,66,14.8,3.8,0.2,713.695,27.607,123.202,118.159
11,22,15,844,61,14.8,3.7,0.2,573.278,25.258,100.348,96.167
11,22,16,724,51,13.4,3.1,0.2,372.174,20.799,63.75,60.949
11,22,17,438,29,10.2,1.8,0.2,132.619,13.076,14.694,13.742
11,22,18,0,0,7.5,1.4,0.2,0,7.5,0,0
11,22,19,0,0,6.5,1.4,0.2,0,6.5,0,0
11,22,20,0,0,5.8,1.4,0.2,0,5.8,0,0
11,22,21,0,0,5.2,1.3,0.2,0,5.2,0,0
11,22,22,0,0,4.8,1.4,0.2,0,4.8,0,0
11,22,23,0,0,4.6,1.4,0.2,0,4.6,0,0
11,23,0,0,0,4.6,1.6,0.2,0,4.6,0,0
11,23,1,0,0,4.7,1.8,0.2,0,4.7,0,0
11,23,2,0,0,4.7,1.7,0.2,0,4.7,0,0
11,23,3,0,0,4.6,1.5,0.2,0,4.6,0,0
11,23,4,0,0,4.6,1.3,0.2,0,4.6,0,0
11,23,5,0,0,4.6,1.2,0.2,0,4.6,0,0
11,23,6,0,0,4.5,1,0.2,0,4.5,0,0
11,23,7,0,0,4.5,1,0.2,0,4.5,0,0
11,23,8,0,0,5,1,0.2,0,0,0,0
11,23,9,544,46,6.9,1.3,0.2,289.164,15.08,50.136,47.848
11,23,10,748,64,9.1,1.5,0.2,515.798,23.169,90.896,87.071
11,23,11,841,72,11,1.4,0.2,677.491,29.878,115.926,111.157
11,23,12,890,75,12.7,1.5,0.2,764.005,33.491,128.452,123.21
11,23,13,902,75,13.9,1.7,0.2,774.027,34.056,129.839,124.545
11,23,14,894,70,14.7,2,0.2,714.733,32.198,121.215,116.246
11,23,15,841,64,14.8,2,0.2,573.754,28.867,99.055,94.922
11,23,16,721,53,13.6,1.5,0.2,372.122,23.661,63.003,60.229
11,23,17,445,29,10.6,0.8,0.2,133.421,14.263,14.684,13.733
11,23,18,0,0,8.6,0.9,0.2,0,8.6,0,0
11,23,19,0,0,7.9,0.9,0.2,0,7.9,0,0
11,23,20,0,0,7.3,0.8,0.2,0,7.3,0,0
11,23,21,0,0,6.6,0.9,0.2,0,6.6,0,0
11,23,22,0,0,5.9,1,0.2,0,5.9,0,0
11,23,23,0,0,4.9,1.1,0.2,0,4.9,0,0
11,24,0,0,0,4.1,1.2,0.2,0,4.1,0,0
11,24,1,0,0,3.3,1.2,0.2,0,3.3,0,0
11,24,2,0,0,2.7,1.2,0.2,0,2.7,0,0
11,24,3,0,0,2.4,1.1,0.2,0,2.4,0,0
11,24,4,0,0,2.1,1.1,0.2,0,2.1,0,0
11,24,5,0,0,1.8,1,0.2,0,1.8,0,0
11,24,6,0,0,1.6,1,0.2,0,1.6,0,0
11,24,7,0,0,1.4,0.9,0.2,0,1.4,0,0
11,24,8,0,0,1.9,0.9,0.2,0,0,0,0
11,24,9,621,40,4.4,1,0.2,310.562,13.848,54.063,51.627
11,24,10,802,57,7.3,1.1,0.2,536.692,23.391,94.602,90.637
11,24,11,886,65,10.2,0.9,0.2,693.201,32.035,117.728,112.891
11,24,12,923,68,12.6,1.2,0.2,778.259,35.316,129.983,124.684
11,24,13,934,68,14.3,1.8,0.2,787.804,34.385,132.04,126.664
11,24,14,915,65,15.4,2.3,0.2,716.909,31.949,121.773,116.783
11,24,15,863,59,15.5,2.3,0.2,579.644,28.899,100.108,95.935
11,24,16,744,49,14.2,1.6,0.2,377.057,24.168,63.679,60.88
11,24,17,468,27,11.4,1,0.2,132.599,14.839,14.403,13.463
11,24,18,0,0,9.9,0.9,0.2,0,9.9,0,0
11,24,19,0,0,9.6,0.9,0.2,0,9.6,0,0
11,24,20,0,0,9,1,0.2,0,9,0,0
11,24,21,0,0,8,1,0.2,0,8,0,0
11,24,22,0,0,7.3,1,0.2,0,7.3,0,0
11,24,23,0,0,6.5,1,0.2,0,6.5,0,0
11,25,0,0,0,5.8,1.1,0.2,0,5.8,0,0
11,25,1,0,0,4.9,1.2,0.2,0,4.9,0,0
11,25,2,0,0,3.9,1.3,0.2,0,3.9,0,0
11,25,3,0,0,3.1,1.3,0.2,0,3.1,0,0
11,25,4,0,0,2.6,1.3,0.2,0,2.6,0,0
11,25,5,0,0,2.4,1.2,0.2,0,2.4,0,0
11,25,6,0,0,2.3,1.2,0.2,0,2.3,0,0
11,25,7,0,0,2,1.2,0.2,0,2,0,0
11,25,8,0,0,2.3,1.1,0.2,0,0,0,0
11,25,9,498,47,4.4,1.2,0.2,268.809,12.181,46.885,44.719
11,25,10,380,130,6.5,2,0.2,375.099,15.68,67.218,64.286
11,25,11,244,208,8.7,2.8,0.2,399.496,17.092,70.569,67.511
11,25,12,8,210,10.9,4.1,0.2,216.792,14.599,37.537,35.724
11,25,13,3,125,11.8,4.6,0.2,121.723,13.739,20.74,19.56
11,25,14,95,220,12,4.6,0.2,303.406,16.845,53.029,50.632
11,25,15,55,169,11.6,4.1,0.2,215.103,15.282,37.625,35.809
11,25,16,0,7,10.4,3,0.2,6.495,10.531,0.993,0.558
11,25,17,0,4,8.9,1.8,0.2,3.709,8.986,0.417,0.004
11,25,18,0,0,7.8,1.8,0.2,0,7.8,0,0
11,25,19,0,0,7.6,1.9,0.2,0,7.6,0,0
11,25,20,0,0,7.2,1.7,0.2,0,7.2,0,0
11,25,21,0,0,7,1.5,0.2,0,7,0,0
11,25,22,0,0,6.8,1.3,0.2,0,6.8,0,0
11,25,23,0,0,6.3,1.1,0.2,0,6.3,0,0
11,26,0,0,0,5.7,1.1,0.2,0,5.7,0,0
11,26,1,0,0,5.3,1,0.2,0,5.3,0,0
11,26,2,0,0,5.2,1,0.2,0,5.2,0,0
11,26,3,0,0,5.2,0.9,0.2,0,5.2,0,0
11,26,4,0,0,5.4,0.8,0.2,0,5.4,0,0
11,26,5,0,0,5.6,0.8,0.2,0,5.6,0,0
11,26,6,0,0,5.8,0.9,0.2,0,5.8,0,0
11,26,7,0,0,5.9,0.8,0.2,0,5.9,0,0
11,26,8,0,0,6.1,0.7,0.2,0,0,0,0
11,26,9,0,9,6.7,0.9,0.2,8.352,6.961,1.312,0.865
11,26,10,0,11,7.5,0.9,0.2,10.217,7.82,1.625,1.166
11,26,11,0,42,8.6,1.2,0.2,39.09,9.735,6.499,5.856
11,26,12,0,51,9.5,1.5,0.2,47.495,10.784,7.894,7.199
11,26,13,0,20,9.9,1.5,0.2,18.602,10.403,2.974,2.464
11,26,14,0,18,9.9,1.4,0.2,16.735,10.363,2.673,2.175
11,26,15,0,39,9.9,1.3,0.2,36.282,10.93,6.016,5.391
11,26,16,0,16,9.6,0.8,0.2,14.858,10.078,2.366,1.88
11,26,17,0,8,9.2,0.4,0.2,7.427,9.444,0.863,0.433
11,26,18,0,0,9,0.4,0.2,0,9,0,0
11,26,19,0,0,8.8,0.6,0.2,0,8.8,0,0
11,26,20,0,0,8.2,1.1,0.2,0,8.2,0,0
11,26,21,0,0,7.9,1.7,0.2,0,7.9,0,0
11,26,22,0,0,7.5,2.3,0.2,0,7.5,0,0
11,26,23,0,0,6.3,2.3,0.2,0,6.3,0,0
11,27,0,0,0,4.8,2.1,0.2,0,4.8,0,0
11,27,1,0,0,3.3,1.8,0.2,0,3.3,0,0
11,27,2,0,0,2.4,1.6,0.2,0,2.4,0,0
11,27,3,0,0,2,1.5,0.2,0,2,0,0
11,27,4,0,0,1.8,1.4,0.2,0,1.8,0,0
11,27,5,0,0,1.9,1.3,0.2,0,1.9,0,0
11,27,6,0,0,2.2,1.2,0.2,0,2.2,0,0
11,27,7,0,0,2.4,1,0.2,0,2.4,0,0
11,27,8,0,0,3,0.9,0.2,0,0,0,0
11,27,9,475,48,4.4,1,0.2,258.157,12.245,44.823,42.736
11,27,10,72,154,6.1,1.3,0.2,206.608,11.975,36.624,34.845
11,27,11,77,239,7.7,1.7,0.2,315.752,15.891,55.404,52.918
11,27,12,250,231,8.8,2.1,0.2,443.501,19.4,77.54,74.218
11,27,13,283,231,9.4,2.4,0.2,478.365,20.193,83.515,79.969
11,27,14,572,163,9.9,2.6,0.2,591.278,22.792,103.417,99.12
11,27,15,200,173,10,2.7,0.2,311.128,16.659,55.017,52.545
11,27,16,24,112,9.3,2.1,0.2,130.632,12.416,22.517,21.27
11,27,17,0,12,7.5,1.2,0.2,11.154,7.796,1.331,0.884
11,27,18,0,0,6.2,1.2,0.2,0,6.2,0,0
11,27,19,0,0,5.5,1.2,0.2,0,5.5,0,0
11,27,20,0,0,4.7,1.3,0.2,0,4.7,0,0
11,27,21,0,0,3.9,1.3,0.2,0,3.9,0,0
11,27,22,0,0,3.4,1.2,0.2,0,3.4,0,0
11,27,23,0,0,2.9,1.2,0.2,0,2.9,0,0
11,28,0,0,0,2.6,1.2,0.2,0,2.6,0,0
11,28,1,0,0,2.6,1.3,0.2,0,2.6,0,0
11,28,2,0,0,2.7,1.2,0.2,0,2.7,0,0
11,28,3,0,0,2.9,1.2,0.2,0,2.9,0,0
11,28,4,0,0,3,1,0.2,0,3,0,0
11,28,5,0,0,3.1,0.8,0.2,0,3.1,0,0
11,28,6,0,0,3,0.7,0.2,0,3,0,0
11,28,7,0,0,2.9,1,0.2,0,2.9,0,0
11,28,8,0,0,2.8,1.1,0.2,0,0,0,0
11,28,9,0,37,3.4,1.4,0.2,34.428,4.353,5.812,5.196
11,28,10,0,10,4.3,1.9,0.2,9.287,4.531,1.494,1.04
11,28,11,0,15,5.4,2.5,0.2,13.943,5.708,2.258,1.776
11,28,12,0,19,6.7,3.1,0.2,17.671,7.051,2.863,2.358
11,28,13,0,98,8,3.8,0.2,92.256,9.644,15.818,14.824
11,28,14,21,222,9.2,4.3,0.2,243.25,13.241,42.689,40.682
11,28,15,31,203,9.5,4.5,0.2,234.715,13.3,41.397,39.438
11,28,16,0,22,8.7,4.1,0.2,20.441,9.049,3.316,2.794
11,28,17,1,26,6.8,2.9,0.2,27.634,7.32,3.438,2.911
11,28,18,0,0,5.5,2.6,0.2,0,5.5,0,0
11,28,19,0,0,5.3,2.8,0.2,0,5.3,0,0
11,28,20,0,0,4.7,2.6,0.2,0,4.7,0,0
11,28,21,0,0,4.3,2.6,0.2,0,4.3,0,0
11,28,22,0,0,4.3,2.8,0.2,0,4.3,0,0
11,28,23,0,0,4.6,3.3,0.2,0,4.6,0,0
11,29,0,0,0,4.9,3.7,0.2,0,4.9,0,0
11,29,1,0,0,5.2,4,0.2,0,5.2,0,0
11,29,2,0,0,5.4,4.3,0.2,0,5.4,0,0
11,29,3,0,0,5.6,4.8,0.2,0,5.6,0,0
11,29,4,0,0,5.9,5.5,0.2,0,5.9,0,0
11,29,5,0,0,6.4,6,0.2,0,6.4,0,0
11,29,6,0,0,6.7,6.5,0.2,0,6.7,0,0
11,29,7,0,0,6.9,6.9,0.2,0,6.9,0,0
11,29,8,0,0,6.9,6.8,0.2,0,0,0,0
11,29,9,0,3,6.8,6.2,0.2,2.782,6.837,0.414,0.001
11,29,10,0,5,6.8,5.2,0.2,4.642,6.869,0.715,0.291
11,29,11,0,15,6.7,4.2,0.2,13.943,6.935,2.246,1.764
11,29,12,0,26,6.5,3.5,0.2,24.187,6.951,3.975,3.428
11,29,13,0,16,6.8,3.3,0.2,14.879,7.086,2.392,1.904
11,29,14,0,20,7.5,3.9,0.2,18.596,7.827,3.02,2.509
11,29,15,773,71,7.7,4.1,0.2,536.698,16.934,96.841,92.792
11,29,16,0,32,6.9,3.4,0.2,29.759,7.464,4.94,4.356
11,29,17,0,28,5.1,2.1,0.2,30.257,5.76,3.811,3.27
11,29,18,0,0,3.5,1.8,0.2,0,3.5,0,0
11,29,19,0,0,2.8,2.1,0.2,0,2.8,0,0
11,29,20,0,0,1.9,2.1,0.2,0,1.9,0,0
11,29,21,0,0,1,1.9,0.2,0,1,0,0
11,29,22,0,0,0.5,2,0.2,0,0.5,0,0
11,29,23,0,0,0.4,2.1,0.2,0,0.4,0,0
11,30,0,0,0,0.5,2.1,0.2,0,0.5,0,0
11,30,1,0,0,0.5,2.2,0.2,0,0.5,0,0
11,30,2,0,0,0.3,2.1,0.2,0,0.3,0,0
11,30,3,0,0,-0.1,1.9,0.2,0,-0.1,0,0
11,30,4,0,0,-0.6,1.8,0.2,0,-0.6,0,0
11,30,5,0,0,-1,1.8,0.2,0,-1,0,0
11,30,6,0,0,-1.2,1.8,0.2,0,-1.2,0,0
11,30,7,0,0,-1,2,0.2,0,-1,0,0
11,30,8,0,0,-0.2,2.5,0.2,0,0,0,0
11,30,9,0,30,1.9,3.8,0.2,27.897,2.397,4.701,4.126
11,30,10,757,56,4,4.6,0.2,498.026,12.003,91.521,87.672
11,30,11,13,185,6,5.3,0.2,195.686,8.857,34.715,33.009
11,30,12,39,252,7.2,5.7,0.2,304.164,11.432,53.937,51.506
11,30,13,90,284,7.8,5.7,0.2,382.884,13.13,67.925,64.966
11,30,14,96,263,8,5.7,0.2,361.182,13.033,64.267,61.446
11,30,15,812,66,7.9,5.4,0.2,552.94,15.932,100.204,96.028
11,30,16,695,52,7.1,4.6,0.2,356.789,12.775,62.633,59.873
11,30,17,408,27,5.2,3.2,0.2,121.003,7.221,13.609,12.699
11,30,18,0,0,3.3,2.6,0.2,0,3.3,0,0
11,30,19,0,0,2.6,2.5,0.2,0,2.6,0,0
11,30,20,0,0,2.2,2.5,0.2,0,2.2,0,0
11,30,21,0,0,1.7,2.4,0.2,0,1.7,0,0
11,30,22,0,0,1.5,2.5,0.2,0,1.5,0,0
11,30,23,0,0,1.2,2.5,0.2,0,1.2,0,0
12,1,0,0,0,0.7,2.3,0.2,0,0.7,0,0
12,1,1,0,0,-1.8,1.5,0.2,0,-1.8,0,0
12,1,2,0,0,-2.1,1.6,0.2,0,-2.1,0,0
12,1,3,0,0,-2.4,1.6,0.2,0,-2.4,0,0
12,1,4,0,0,-2.6,1.7,0.2,0,-2.6,0,0
12,1,5,0,0,-2.7,1.8,0.2,0,-2.7,0,0
12,1,6,0,0,-2.7,1.8,0.2,0,-2.7,0,0
12,1,7,0,0,-2.6,1.9,0.2,0,-2.6,0,0
12,1,8,0,0,-1.8,2,0.2,0,0,0,0
12,1,9,596,34,1,3,0.2,282.739,6.685,49.749,47.476
12,1,10,11,144,3.7,4.4,0.2,153.17,6.214,27.386,25.956
12,1,11,26,209,6.2,5.8,0.2,232.593,9.402,41.424,39.464
12,1,12,55,260,7.7,6.8,0.2,326.477,11.731,57.979,55.395
12,1,13,0,38,7.7,7.2,0.2,35.368,8.119,5.878,5.259
12,1,14,2,172,6.9,6.8,0.2,173.256,9.039,30.558,29.008
12,1,15,3,152,5.9,5.9,0.2,157.001,8.039,27.864,26.416
12,1,16,715,49,4.6,4.9,0.2,361.947,10.136,64.14,61.323
12,1,17,432,26,2.8,3.7,0.2,121.369,4.666,13.656,12.744
12,1,18,0,0,1,3.1,0.2,0,1,0,0
12,1,19,0,0,-0.1,2.8,0.2,0,-0.1,0,0
12,1,20,0,0,-1.2,2.6,0.2,0,-1.2,0,0
12,1,21,0,0,-2,2.4,0.2,0,-2,0,0
12,1,22,0,0,-2.6,2.4,0.2,0,-2.6,0,0
12,1,23,0,0,-2.8,2.4,0.2,0,-2.8,0,0
12,2,0,0,0,-2.9,2.4,0.2,0,-2.9,0,0
12,2,1,0,0,-3,2.4,0.2,0,-3,0,0
12,2,2,0,0,-3.1,2.5,0.2,0,-3.1,0,0
12,2,3,0,0,-3.1,2.5,0.2,0,-3.1,0,0
12,2,4,0,0,-2.9,2.6,0.2,0,-2.9,0,0
12,2,5,0,0,-2.7,2.8,0.2,0,-2.7,0,0
12,2,6,0,0,-2.4,2.9,0.2,0,-2.4,0,0
12,2,7,0,0,-2.1,3.1,0.2,0,-2.1,0,0
12,2,8,0,0,-1.4,3.2,0.2,0,0,0,0
12,2,9,0,4,0.7,3.7,0.2,3.71,0.767,0.576,0.157
12,2,10,0,30,3,4.2,0.2,27.893,3.47,4.727,4.151
12,2,11,38,219,4.8,4.7,0.2,265.586,8.984,47.576,45.384
12,2,12,0,127,5.8,5,0.2,121.99,7.646,21.314,20.113
12,2,13,4,195,6.2,5.3,0.2,198.262,9.091,34.994,33.277
12,2,14,9,196,6.4,5.4,0.2,205.541,9.364,36.42,34.65
12,2,15,28,195,6.3,5.3,0.2,224.248,9.579,40.062,38.154
12,2,16,702,49,5.5,4.7,0.2,356.394,11.093,62.899,60.13
12,2,17,0,32,3.6,3.6,0.2,36.422,4.212,4.655,4.082
12,2,18,0,0,1.7,3,0.2,0,1.7,0,0
12,2,19,0,0,0.7,2.6,0.2,0,0.7,0,0
12,2,20,0,0,-0.1,2.4,0.2,0,-0.1,0,0
12,2,21,0,0,-0.7,2.4,0.2,0,-0.7,0,0
12,2,22,0,0,-1.2,2.4,0.2,0,-1.2,0,0
12,2,23,0,0,-1.6,2.5,0.2,0,-1.6,0,0
12,3,0,0,0,-2,2.6,0.2,0,-2,0,0
12,3,1,0,0,-2.5,2.6,0.2,0,-2.5,0,0
12,3,2,0,0,-2.9,2.6,0.2,0,-2.9,0,0
12,3,3,0,0,-3.2,2.5,0.2,0,-3.2,0,0
12,3,4,0,0,-3.4,2.4,0.2,0,-3.4,0,0
12,3,5,0,0,-3.5,2.5,0.2,0,-3.5,0,0
12,3,6,0,0,-3.5,2.7,0.2,0,-3.5,0,0
12,3,7,0,0,-3.5,2.8,0.2,0,-3.5,0,0
12,3,8,0,0,-2.8,3.2,0.2,0,0,0,0
12,3,9,0,35,-0.3,4.2,0.2,32.566,0.247,5.558,4.951
12,3,10,846,49,2.4,4.7,0.2,529.554,10.8,97.885,93.796
12,3,11,918,56,4.9,4.8,0.2,684.878,15.611,123.958,118.886
12,3,12,958,59,6.8,4.6,0.2,775.468,19.237,137.943,132.344
12,3,13,955,59,7.9,4.3,0.2,777.552,20.887,137.443,131.862
12,3,14,936,58,8.4,4,0.2,711.606,20.809,126.277,121.117
12,3,15,876,53,8.2,3.5,0.2,569.171,18.909,102.163,97.913
12,3,16,729,46,6.4,2.4,0.2,364.45,14.582,63.504,60.711
12,3,17,433,25,2.7,1.3,0.2,119.653,5.578,13.382,12.48
12,3,18,0,0,0.7,1.4,0.2,0,0.7,0,0
12,3,19,0,0,0.1,1.5,0.2,0,0.1,0,0
12,3,20,0,0,-0.3,1.5,0.2,0,-0.3,0,0
12,3,21,0,0,-0.7,1.5,0.2,0,-0.7,0,0
12,3,22,0,0,-1.1,1.6,0.2,0,-1.1,0,0
12,3,23,0,0,-1.4,1.6,0.2,0,-1.4,0,0
12,4,0,0,0,-1.6,1.6,0.2,0,-1.6,0,0
12,4,1,0,0,-1.8,1.6,0.2,0,-1.8,0,0
12,4,2,0,0,-2,1.6,0.2,0,-2,0,0
12,4,3,0,0,-2.1,1.7,0.2,0,-2.1,0,0
12,4,4,0,0,-2.2,1.8,0.2,0,-2.2,0,0
12,4,5,0,0,-2.3,2,0.2,0,-2.3,0,0
12,4,6,0,0,-2.4,2,0.2,0,-2.4,0,0
12,4,7,0,0,-2.4,2.1,0.2,0,-2.4,0,0
12,4,8,0,0,-1.8,2.4,0.2,0,0,0,0
12,4,9,0,18,0.8,3.3,0.2,16.718,1.121,2.765,2.263
12,4,10,782,50,3.8,3.4,0.2,497.409,13.307,91.038,87.208
12,4,11,871,58,6.6,3.4,0.2,654.167,19.089,116.915,112.109
12,4,12,912,62,8.5,3.2,0.2,743.935,23.151,130.471,125.154
12,4,13,921,63,9.7,2.9,0.2,756.192,25.356,131.484,126.129
12,4,14,903,61,10.3,2.7,0.2,691.977,25.147,120.827,115.873
